fecha,sucursal,id_producto,stock_actual,stock_minimo,fecha_original,fecha_invalida,fecha_fuera_rango,stock_actual_invalido,stock_minimo_invalido,requiere_revision,motivo_revision,producto_existe,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor
2026-08-31,Los Hornos,P0056,2,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,41200.0,65500.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0057,14,2.0,31/08/2026,False,False,False,False,False,,True,"König Premium Perro 7,5 kg",Alimentos,Perro,König,15900.0,21400.0,Mundo Mascota
2026-08-31,Los Hornos,P0058,9,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Cachorro Gato 10 kg,Alimentos,Gato,Excellent,10100.0,16400.0,Pet Supply BA
2026-08-31,Los Hornos,P0059,4,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Piel sensible Perro 15 kg,Alimentos,Perro,Balanced,33300.0,44700.0,Mayorista Animalia
2026-08-31,Los Hornos,P0060,3,2.0,31/08/2026,False,False,False,False,False,,True,Catit Premium Gato 1 kg,Alimentos,Gato,Catit,33500.0,58000.0,Veterinaria Central
2026-08-31,Los Hornos,P0061,3,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,26200.0,47400.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0062,2,2.0,31/08/2026,False,False,False,False,False,,True,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,18500.0,28400.0,NutriPet Sur
2026-08-31,Los Hornos,P0063,3,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,9200.0,14100.0,Accesorios Huella
2026-08-31,Los Hornos,P0064,0,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Cachorro Gato 15 kg,Alimentos,Gato,Balanced,,33100.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0065,14,2.0,31/08/2026,False,False,False,False,False,,True,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,4900.0,6600.0,Mundo Mascota
2026-08-31,Los Hornos,P0066,3,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,50100.0,67600.0,Pet Supply BA
2026-08-31,Los Hornos,P0068,3,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Piel sensible Gato 10 kg,Alimentos,Gato,Excellent,19900.0,31600.0,Veterinaria Central
2026-08-31,Los Hornos,P0069,2,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,37400.0,64700.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0070,5,2.0,31/08/2026,False,False,False,False,False,,True,Catit Cachorro Gato 1 kg,Alimentos,Gato,Catit,34300.0,60400.0,NutriPet Sur
2026-08-31,Los Hornos,P0071,3,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,6200.0,8100.0,Accesorios Huella
2026-08-31,Los Hornos,P0072,3,2.0,31/08/2026,False,False,False,False,False,,True,"König Premium Gato 7,5 kg",Alimentos,Gato,König,3600.0,6100.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0073,4,2.0,2026-08-31,False,False,False,False,False,,True,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,34500.0,58200.0,Mundo Mascota
2026-08-31,Los Hornos,P0074,10,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,21500.0,29100.0,Pet Supply BA
2026-08-31,Los Hornos,P0075,5,2.0,31/08/2026,False,False,False,False,False,,True,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,29900.0,42600.0,Mayorista Animalia
2026-08-31,Los Hornos,P0076,10,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,30600.0,52200.0,Veterinaria Central
2026-08-31,Los Hornos,P0077,0,2.0,31/08/2026,False,False,False,False,False,,True,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,41000.0,60400.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0078,5,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,40400.0,53800.0,NutriPet Sur
2026-08-31,Los Hornos,P0079,3,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Cachorro Perro 15 kg,Alimentos,Perro,Balanced,46326.0,44900.0,Accesorios Huella
2026-08-31,Los Hornos,P0080,3,2.0,31/08/2026,False,False,False,False,False,,True,Catit Piel sensible Gato 1 kg,Alimentos,Gato,Catit,14500.0,24100.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0081,5,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Tiras Perro 150 g,Snacks,Perro,Pedigree,6300.0,9600.0,Mundo Mascota
2026-08-31,Los Hornos,P0082,0,2.0,31/08/2026,False,False,False,False,False,,True,König Galletas Gato 500 g,Snacks,Gato,König,3100.0,4500.0,Pet Supply BA
2026-08-31,Los Hornos,P0083,5,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Mix entrenamiento Perro 150 g,Snacks,Perro,Excellent,2900.0,4800.0,Mayorista Animalia
2026-08-31,Los Hornos,P0084,3,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Tiras Gato 500 g,Snacks,Gato,Balanced,3300.0,4900.0,Veterinaria Central
2026-08-31,Los Hornos,P0085,4,2.0,31/08/2026,False,False,False,False,False,,True,Catit Galletas Perro 150 g,Snacks,Perro,Catit,1900.0,3400.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0086,5,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Mix entrenamiento Gato 500 g,Snacks,Gato,Pedigree,6400.0,9700.0,NutriPet Sur
2026-08-31,Los Hornos,P0087,2,2.0,31/08/2026,False,False,False,False,False,,True,König Tiras Perro 150 g,Snacks,Perro,König,3000.0,4500.0,Accesorios Huella
2026-08-31,Los Hornos,P0088,1,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Galletas Gato 500 g,Snacks,Gato,Excellent,6600.0,10800.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0089,4,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Mix entrenamiento Perro 150 g,Snacks,Perro,Balanced,4100.0,6100.0,Mundo Mascota
2026-08-31,Los Hornos,P0090,5,2.0,31/08/2026,False,False,False,False,False,,True,Catit Tiras Gato 500 g,Snacks,Gato,Catit,5500.0,9600.0,Pet Supply BA
2026-08-31,Los Hornos,P0091,5,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Galletas Perro 150 g,Snacks,Perro,Pedigree,6100.0,8400.0,Mayorista Animalia
2026-08-31,Los Hornos,P0092,3,2.0,31/08/2026,False,False,False,False,False,,True,König Mix entrenamiento Gato 500 g,Snacks,Gato,König,2000.0,3200.0,Veterinaria Central
2026-08-31,Los Hornos,P0093,4,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Tiras Perro 150 g,Snacks,Perro,Excellent,7100.0,12100.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0094,2,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Galletas Gato 500 g,Snacks,Gato,Balanced,2100.0,3000.0,NutriPet Sur
2026-08-31,Los Hornos,P0095,5,2.0,31/08/2026,False,False,False,False,False,,True,Catit Mix entrenamiento Perro 150 g,Snacks,Perro,Catit,4500.0,7900.0,Accesorios Huella
2026-08-31,Los Hornos,P0096,5,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Tiras Gato 500 g,Accesorios,Gato,Pedigree,6700.0,9100.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0097,4,2.0,31/08/2026,False,False,False,False,False,,True,König Galletas Perro 150 g,Snacks,Perro,König,6200.0,9700.0,Mundo Mascota
2026-08-31,Los Hornos,P0098,2,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Mix entrenamiento Gato 500 g,Snacks,Gato,Excellent,3800.0,6900.0,Pet Supply BA
2026-08-31,Los Hornos,P0099,8,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Tiras Perro 150 g,Snacks,Perro,Balanced,3800.0,7000.0,Mayorista Animalia
2026-08-31,Los Hornos,P0100,1,2.0,31/08/2026,False,False,False,False,False,,True,Catit Galletas Gato 500 g,Snacks,Gato,Catit,3600.0,6400.0,Veterinaria Central
2026-08-31,Los Hornos,P0101,2,2.0,31/08/2026,False,False,False,False,False,,True,Pedigree Mix entrenamiento Perro 150 g,Snacks,Perro,Pedigree,3400.0,5100.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0103,4,2.0,31/08/2026,False,False,False,False,False,,True,Excellent Galletas Perro 150 g,Snacks,Perro,Excellent,1900.0,2700.0,Accesorios Huella
2026-08-31,Los Hornos,P0104,4,2.0,31/08/2026,False,False,False,False,False,,True,Balanced Mix entrenamiento Gato 500 g,Snacks,Gato,Balanced,4600.0,6200.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0105,0,2.0,31/08/2026,False,False,False,False,False,,True,Catit Tiras Perro 150 g,Snacks,Perro,Catit,2500.0,3300.0,Mundo Mascota
2026-08-31,Los Hornos,P0106,5,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,2900.0,4700.0,Pet Supply BA
2026-08-31,Los Hornos,P0107,5,2.0,31/08/2026,False,False,False,False,False,,True,Agility Arena sanitaria Gato 1 l,Higiene,Gato,Agility,5400.0,9600.0,Mayorista Animalia
2026-08-31,Los Hornos,P0108,5,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Shampoo General 2 kg,Higiene,General,Dogit,2100.0,3600.0,Veterinaria Central
2026-08-31,Los Hornos,P0109,0,2.0,31/08/2026,False,False,False,False,False,,True,Purina Cepillo dental Perro 4 kg,Higiene,Perro,Purina,13400.0,17500.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0110,0,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Arena sanitaria Gato 250 ml,Higiene,Gato,Kongo,12300.0,16000.0,
2026-08-31,Los Hornos,P0111,1,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Shampoo General 500 ml,Higiene,General,Eukanuba,2100.0,3700.0,Accesorios Huella
2026-08-31,Los Hornos,P0112,3,2.0,31/08/2026,False,False,False,False,False,,True,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7800.0,13900.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0113,1,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Arena sanitaria Gato 2 kg,Higiene,Gato,Dogit,10200.0,14500.0,Mundo Mascota
2026-08-31,Los Hornos,P0114,5,2.0,31/08/2026,False,False,False,False,False,,True,Purina Shampoo General 4 kg,Higiene,General,Purina,6200.0,8400.0,Pet Supply BA
2026-08-31,Los Hornos,P0115,3,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Cepillo dental Perro 250 ml,Higiene,Perro,Kongo,11100.0,16600.0,Mayorista Animalia
2026-08-31,Los Hornos,P0116,14,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Arena sanitaria Gato 500 ml,Higiene,Gato,Eukanuba,2600.0,3700.0,Veterinaria Central
2026-08-31,Los Hornos,P0117,4,2.0,31/08/2026,False,False,False,False,False,,True,Agility Shampoo General 1 l,Higiene,General,Agility,5500.0,8800.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0118,2,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,8400.0,11300.0,NutriPet Sur
2026-08-31,Los Hornos,P0119,5,2.0,31/08/2026,False,False,False,False,False,,True,Purina Arena sanitaria Gato 4 kg,Higiene,Gato,Purina,4700.0,6900.0,Accesorios Huella
2026-08-31,Los Hornos,P0120,5,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Shampoo General 250 ml,Higiene,General,Kongo,,14500.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0122,5,2.0,31/08/2026,False,False,False,False,False,,True,Agility Arena sanitaria Gato 1 l,Higiene,Gato,Agility,7900.0,11400.0,Pet Supply BA
2026-08-31,Los Hornos,P0123,3,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Shampoo General 2 kg,Higiene,General,Dogit,12500.0,18800.0,Mayorista Animalia
2026-08-31,Los Hornos,P0124,2,2.0,31/08/2026,False,False,False,False,False,,True,Purina Cepillo dental Perro 4 kg,Higiene,Perro,Purina,3000.0,4000.0,Veterinaria Central
2026-08-31,Los Hornos,P0125,5,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Arena sanitaria Gato 250 ml,Higiene,Gato,Kongo,4200.0,5600.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0126,8,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Shampoo General 500 ml,Higiene,General,Eukanuba,14200.0,21600.0,NutriPet Sur
2026-08-31,Los Hornos,P0127,2,2.0,31/08/2026,False,False,False,False,False,,True,Agility Cepillo dental Perro 1 l,Higiene,Perro,Agility,7400.0,13000.0,Accesorios Huella
2026-08-31,Los Hornos,P0128,12,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Arena sanitaria Gato 2 kg,Higiene,Gato,Dogit,8200.0,13200.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0129,3,2.0,31/08/2026,False,False,False,False,False,,True,Purina Shampoo General 4 kg,Higiene,General,Purina,3900.0,5300.0,Mundo Mascota
2026-08-31,Los Hornos,P0130,5,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Cepillo dental Perro 250 ml,Higiene,Perro,Kongo,8000.0,10400.0,Pet Supply BA
2026-08-31,Los Hornos,P0131,0,2.0,31/08/2026,False,False,False,False,False,,True,Eukanuba Arena sanitaria Gato 500 ml,Higiene,Gato,Eukanuba,8200.0,12700.0,Mayorista Animalia
2026-08-31,Los Hornos,P0132,5,2.0,31/08/2026,False,False,False,False,False,,True,Agility Shampoo General 1 l,Higiene,General,Agility,12200.0,18500.0,Veterinaria Central
2026-08-31,Los Hornos,P0133,3,2.0,31/08/2026,False,False,False,False,False,,True,Dogit Cepillo dental Perro 2 kg,Higiene,Perro,Dogit,4730.0,3600.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0134,5,2.0,31/08/2026,False,False,False,False,False,,True,Purina Arena sanitaria Gato 4 kg,Higiene,Gato,Purina,3100.0,4100.0,NutriPet Sur
2026-08-31,Los Hornos,P0135,13,2.0,31/08/2026,False,False,False,False,False,,True,Kongo Shampoo General 250 ml,Higiene,General,Kongo,3700.0,4900.0,Accesorios Huella
2026-08-31,Los Hornos,P0136,4,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa Perro S,Accesorios,Perro,Nutribon,40000.0,69300.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0137,5,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,30800.0,46800.0,Mundo Mascota
2026-08-31,Los Hornos,P0138,2,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa General L,Accesorios,General,Whiskas,2900.0,5100.0,Pet Supply BA
2026-08-31,Los Hornos,P0139,2,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete Perro XL,Accesorios,Perro,Osspret,17300.0,31500.0,Mayorista Animalia
2026-08-31,Los Hornos,P0140,5,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa Gato XS,Accesorios,Gato,Vitalcan,51300.0,67100.0,Veterinaria Central
2026-08-31,Los Hornos,P0141,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete General S,Accesorios,General,Nutribon,34200.0,61500.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0142,2,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa Perro M,Accesorios,Perro,Royal Canin,42700.0,61400.0,NutriPet Sur
2026-08-31,Los Hornos,P0143,0,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete Gato L,Accesorios,Gato,Whiskas,45800.0,84400.0,Accesorios Huella
2026-08-31,Los Hornos,P0144,12,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa General XL,Higiene,General,Osspret,27700.0,36900.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0145,3,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete Perro XS,Accesorios,Perro,Vitalcan,30200.0,57000.0,Mundo Mascota
2026-08-31,Los Hornos,P0146,1,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa Gato S,Accesorios,Gato,Nutribon,24800.0,36800.0,Pet Supply BA
2026-08-31,Los Hornos,P0147,1,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete General M,Accesorios,General,Royal Canin,35200.0,52900.0,Mayorista Animalia
2026-08-31,Los Hornos,P0148,0,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa Perro L,Accesorios,Perro,Whiskas,27700.0,41600.0,Veterinaria Central
2026-08-31,Los Hornos,P0149,3,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete Gato XL,Accesorios,Gato,Osspret,38400.0,64200.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0150,5,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa General XS,Accesorios,General,Vitalcan,22500.0,35400.0,NutriPet Sur
2026-08-31,Los Hornos,P0151,1,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete Perro S,Accesorios,Perro,Nutribon,45700.0,82200.0,Accesorios Huella
2026-08-31,Los Hornos,P0152,8,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa Gato M,Accesorios,Gato,Royal Canin,36500.0,55900.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0153,5,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete General L,Accesorios,General,Whiskas,24600.0,36300.0,Mundo Mascota
2026-08-31,Los Hornos,P0154,5,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa Perro XL,Accesorios,Perro,Osspret,2700.0,5000.0,Pet Supply BA
2026-08-31,Los Hornos,P0155,5,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete Gato XS,Accesorios,Gato,Vitalcan,,36600.0,Mayorista Animalia
2026-08-31,Los Hornos,P0156,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa General S,Accesorios,General,Nutribon,32500.0,56100.0,Veterinaria Central
2026-08-31,Los Hornos,P0157,12,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete Perro M,Accesorios,Perro,Royal Canin,21100.0,33900.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0158,4,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa Gato L,Accesorios,Gato,Whiskas,49900.0,73000.0,NutriPet Sur
2026-08-31,Los Hornos,P0159,2,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete General XL,Accesorios,General,Osspret,47800.0,62000.0,Accesorios Huella
2026-08-31,Los Hornos,P0160,5,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa Perro XS,Accesorios,Perro,Vitalcan,33500.0,50500.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0161,2,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete Gato S,Accesorios,Gato,Nutribon,38700.0,57700.0,Mundo Mascota
2026-08-31,Los Hornos,P0162,2,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa General M,Accesorios,General,Royal Canin,25400.0,35200.0,Pet Supply BA
2026-08-31,Los Hornos,P0163,0,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Juguete Perro L,Accesorios,Perro,Whiskas,40600.0,65300.0,Mayorista Animalia
2026-08-31,Los Hornos,P0164,1,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa Gato XL,Accesorios,Gato,Osspret,13500.0,17600.0,Veterinaria Central
2026-08-31,Los Hornos,P0165,3,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete General XS,Accesorios,General,Vitalcan,46900.0,81000.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0166,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Correa Perro S,Accesorios,Perro,Nutribon,26400.0,35100.0,NutriPet Sur
2026-08-31,Los Hornos,P0167,2,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Juguete Gato M,Accesorios,Gato,Royal Canin,58495.0,56700.0,Accesorios Huella
2026-08-31,Los Hornos,P0168,4,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Correa General L,Accesorios,General,Whiskas,2200.0,3300.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0169,3,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Juguete Perro XL,Accesorios,Perro,Osspret,34600.0,56200.0,Mundo Mascota
2026-08-31,Los Hornos,P0170,10,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Correa Gato XS,Accesorios,Gato,Vitalcan,10200.0,19000.0,Pet Supply BA
2026-08-31,Los Hornos,P0171,13,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Juguete General S,Accesorios,General,Nutribon,33700.0,51800.0,Mayorista Animalia
2026-08-31,Los Hornos,P0172,1,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Correa Perro M,Accesorios,Perro,Royal Canin,15100.0,19500.0,Veterinaria Central
2026-08-31,Los Hornos,P0174,4,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Correa General XL,Accesorios,General,Osspret,41000.0,77000.0,NutriPet Sur
2026-08-31,Los Hornos,P0175,4,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Juguete Perro XS,Accesorios,Perro,Vitalcan,35800.0,51600.0,Accesorios Huella
2026-08-31,Los Hornos,P0176,12,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Pipeta Perro Mediano,Salud,Perro,Nutribon,10300.0,13400.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0177,1,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Antipulgas Gato Grande,Salud,Gato,Royal Canin,14400.0,20000.0,Mundo Mascota
2026-08-31,Los Hornos,P0178,2,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Vitaminas Perro 30 u.,Salud,Perro,Whiskas,23100.0,36000.0,Pet Supply BA
2026-08-31,Los Hornos,P0179,9,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Pipeta Gato 60 u.,Salud,Gato,Osspret,19200.0,25100.0,Mayorista Animalia
2026-08-31,Los Hornos,P0180,2,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Antipulgas Perro Pequeño,Salud,Perro,Vitalcan,28800.0,37800.0,Veterinaria Central
2026-08-31,Los Hornos,P0181,11,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Vitaminas Gato Mediano,Salud,Gato,Nutribon,19500.0,30500.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0182,12,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Pipeta Perro Grande,Salud,Perro,Royal Canin,25400.0,36300.0,NutriPet Sur
2026-08-31,Los Hornos,P0183,0,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Antipulgas Gato 30 u.,Salud,Gato,Whiskas,22000.0,37000.0,
2026-08-31,Los Hornos,P0184,3,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Vitaminas Perro 60 u.,Salud,Perro,Osspret,26100.0,37100.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0185,3,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Pipeta Gato Pequeño,Salud,Gato,Vitalcan,14100.0,19600.0,Mundo Mascota
2026-08-31,Los Hornos,P0186,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA
2026-08-31,Los Hornos,P0187,3,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Vitaminas Gato Grande,Salud,Gato,Royal Canin,14000.0,21500.0,Mayorista Animalia
2026-08-31,Los Hornos,P0188,1,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Pipeta Perro 30 u.,Salud,Perro,Whiskas,9300.0,14000.0,Veterinaria Central
2026-08-31,Los Hornos,P0189,5,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Antipulgas Gato 60 u.,Salud,Gato,Osspret,,7100.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0190,2,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Vitaminas Perro Pequeño,Salud,Perro,Vitalcan,8400.0,14700.0,NutriPet Sur
2026-08-31,Los Hornos,P0192,1,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Antipulgas Perro Grande,Salud,Perro,Royal Canin,16400.0,24700.0,Distribuidora Patitas
2026-08-31,Los Hornos,P0193,13,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Vitaminas Gato 30 u.,Salud,Gato,Whiskas,20300.0,27900.0,Mundo Mascota
2026-08-31,Los Hornos,P0194,4,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Pipeta Perro 60 u.,Salud,Perro,Osspret,11400.0,20400.0,Pet Supply BA
2026-08-31,Los Hornos,P0195,1,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Antipulgas Gato Pequeño,Salud,Gato,Vitalcan,21700.0,29100.0,Mayorista Animalia
2026-08-31,Los Hornos,P0196,3,2.0,31/08/2026,False,False,False,False,False,,True,Nutribon Vitaminas Perro Mediano,Salud,Perro,Nutribon,15400.0,25000.0,Veterinaria Central
2026-08-31,Los Hornos,P0197,3,2.0,31/08/2026,False,False,False,False,False,,True,Royal Canin Pipeta Gato Grande,Salud,Gato,Royal Canin,5600.0,7300.0,EcoPet Distribuciones
2026-08-31,Los Hornos,P0198,4,2.0,31/08/2026,False,False,False,False,False,,True,Whiskas Antipulgas Perro 30 u.,Salud,Perro,Whiskas,6600.0,9400.0,NutriPet Sur
2026-08-31,Los Hornos,P0199,5,2.0,31/08/2026,False,False,False,False,False,,True,Osspret Vitaminas Gato 60 u.,Salud,Gato,Osspret,16100.0,21500.0,Accesorios Huella
2026-08-31,Los Hornos,P0200,3,2.0,31/08/2026,False,False,False,False,False,,True,Vitalcan Pipeta Perro Pequeño,Salud,Perro,Vitalcan,6700.0,12500.0,Distribuidora Patitas
